player,team,from,to,played,start,sub,pts,tries,conv,pens,drop,gfm,won,lost,draw
F Mira,Port,2007,2011,15,6,9,5,1,0,0,0,0,6,9
D Monreal Izquierdo,Spain,2002,2004,15,10,5,10,2,0,0,0,0,1,13
N Morales,Urug,2005,2010,15,8,7,12,0,3,2,0,0,2,13
IR Morrison,Scot,1993,1995,15,15,0,0,0,0,0,0,0,8,7
S Nadruku,Fiji,1981,1984,15,15,0,12,3,0,0,0,0,9,5
P Naruma,Fiji,1988,1993,15,14,1,4,1,0,0,0,0,4,10
K Nayacalevu,Fiji,1980,1983,15,14,1,20,5,0,0,0,0,8,6
CB Nicholl,Wales,1891,1896,15,15,0,0,0,0,0,0,0,7,8
H Nicola,Arg/SthAm,1971,1980,15,14,1,6,2,0,0,0,0,7,7
J Nikolaenko,Georg,1999,2003,15,2,13,0,0,0,0,0,0,6,9
D Oboladze,Georg,1993,1998,15,14,1,10,2,0,0,0,0,8,6
PTJ O'Hara,Ire,1988,1994,15,14,1,4,1,0,0,0,0,7,8
S Onuki,Japan,1984,1987,15,15,0,12,3,0,0,0,0,2,12
AA Ostrikov,Russ,2008,2011,15,15,0,5,1,0,0,0,0,9,5
PJA O'Sullivan,Ire,1957,1963,15,15,0,3,1,0,0,0,0,5,9
S Paga,USA,1998,2004,15,5,10,15,3,0,0,0,0,4,11
C Paoletti,Italy,2000,2001,15,7,8,0,0,0,0,0,0,5,10
DS Parker,GB/Wales,1924,1930,15,15,0,14,0,4,2,0,0,4,10
ET Parker,Wales,1919,1923,15,15,0,6,2,0,0,0,0,8,6
ARB Pene,NZ,1992,1994,15,11,4,16,4,0,0,0,0,9,6
JC Pereira,Port,1984,1990,15,13,2,0,0,0,0,0,0,7,8
DG Perry,Eng,1963,1966,15,15,0,6,2,0,0,0,0,3,9
J Pertile,Italy,1994,1999,15,14,1,5,1,0,0,0,0,3,12
R Piteu,Fra,1921,1926,15,15,0,6,2,0,0,0,0,2,11
A Ponce de Leon,Urug,1998,2001,15,7,8,0,0,0,0,0,0,3,12
I Quaglio,Italy,1970,1976,15,15,0,0,0,0,0,0,0,4,10
JP Quinn,Ire,1910,1914,15,15,0,27,9,0,0,0,0,8,6
JI Raikuna,Fiji,1963,1970,15,15,0,6,2,0,0,0,0,9,5
T Rees,Eng,2007,2008,15,10,5,5,1,0,0,0,0,5,10
TE Reid,Ire/Lions,1953,1957,15,15,0,0,0,0,0,0,0,4,9
L Roge,Fra,1952,1960,15,15,0,12,4,0,0,0,0,10,4
S Romagnoli,Italy,1982,1987,15,13,2,0,0,0,0,0,0,11,4
D Rutherford,Eng/Lions,1960,1967,15,15,0,41,0,7,9,0,0,5,7
JLB Salmon,Eng/NZ,1981,1987,15,14,1,8,2,0,0,0,0,7,8
A Samuelson,Namib,1995,1999,15,14,1,44,8,2,0,0,0,9,6
F Sangalli,Fra,1975,1977,15,15,0,4,1,0,0,0,0,9,5
J Saukuru,Fiji,1954,1963,15,15,0,19,2,5,1,0,0,10,5
M Schlanger,Czech,2004,2008,15,13,2,5,1,0,0,0,0,2,13
L Seigne,Fra,1989,1995,15,13,2,0,0,0,0,0,0,7,8
LV Senatore,Arg,2008,2012,15,10,5,10,2,0,0,0,0,8,6
D Shedden,Scot,1972,1978,15,15,0,8,2,0,0,0,0,6,9
KG Simms,Eng,1985,1988,15,15,0,4,1,0,0,0,0,4,10
GL Simpson,Scot,1998,2001,15,11,4,15,3,0,0,0,0,5,10
BA Smith,Aust/Ire,1987,1991,15,14,1,52,4,9,4,2,0,6,7
A Soares Gache,Arg/SthAm,1978,1988,15,15,0,0,0,0,0,0,0,7,7
HJ Stevenson,Scot,1888,1893,15,15,0,3,0,0,0,2,0,11,3
AD Stoop,Eng,1905,1912,15,15,0,6,2,0,0,0,0,8,5
G Sucher,USA,1998,1999,15,14,1,5,1,0,0,0,0,4,11
A Suniula,USA,2008,2012,15,14,1,15,3,0,0,0,0,5,10
N Tanaka,Japan,1974,1982,15,11,4,44,2,6,8,0,0,5,10
SHS Taupeaafe,Tonga,1991,2001,15,15,0,0,0,0,0,0,0,4,11
D Tebaldi,Italy,1985,1991,15,13,2,7,1,0,0,1,0,5,10
RH Thomson,Scot,1960,1964,15,15,0,9,3,0,0,0,0,6,8
EJ Thorn,Aust,1922,1926,15,15,0,5,1,1,0,0,0,4,11
MH Titley,Wales,1983,1990,15,15,0,16,4,0,0,0,0,7,8
JF Tordo,Fra,1991,1993,15,14,1,0,0,0,0,0,0,10,5
TD Tuapati,Fiji,2010,2012,15,4,11,10,2,0,0,0,0,4,10
TH Tu'ifua,Tonga,2003,2007,15,15,0,20,4,0,0,0,0,6,9
I Tu'ivai,HK/Tonga,1992,1998,15,13,2,38,6,1,2,0,0,6,9
DJ Turnbull,Scot,1987,1994,15,14,1,9,2,0,0,0,0,7,8
FH Turner,Scot,1911,1914,15,15,0,37,3,14,0,0,0,4,11
LD Turner,Aust,2008,2011,15,14,1,20,4,0,0,0,0,9,6
H Uzzell,Wales,1912,1920,15,15,0,6,2,0,0,0,0,11,4
T Va'enuku,Tonga,1991,1995,15,14,1,24,5,0,0,0,0,4,11
GJ van Rensburg,Namib,1995,2001,15,11,4,10,2,0,0,0,0,7,8
JFB van Wyk,SA,1970,1976,15,15,0,0,0,0,0,0,0,9,4
F Vinci III,Italy,1929,1940,15,15,0,20,4,0,0,2,0,7,6
LR Vusec,Rom,1998,2002,15,13,2,5,0,1,1,0,0,7,8
J Waasdorp,USA,2003,2005,15,9,6,5,1,0,0,0,0,5,10
RG Warren,Ire,1885,1890,15,15,0,0,1,0,0,0,0,3,11
MS Williams,Wales,2011,2012,15,5,10,25,5,0,0,0,0,8,7
HB Winfield,Wales,1903,1908,15,15,0,50,0,14,6,0,1,11,3
JE Woodward,Eng,1952,1956,15,15,0,21,6,0,1,0,0,8,5
M Wyatt,USA,2003,2006,15,10,5,10,2,0,0,0,0,5,10
M Yachvili,Fra,1968,1975,15,15,0,0,0,0,0,0,0,5,8
J Zila,Czech,2003,2007,15,15,0,0,0,0,0,0,0,4,11
V Abashidze,Georg,1998,2006,14,9,5,15,3,0,0,0,0,8,6
P Acerenza,Urug,1991,1998,14,14,0,0,0,0,0,0,0,4,10
A Aguas,Port,1984,1988,14,14,0,0,0,0,0,0,0,8,6
W Alberts,Namib,1991,1996,14,14,0,16,4,0,0,0,0,13,1
R Alexander,GB/Ire,1936,1939,14,14,0,6,2,0,0,0,0,7,7
T Allan,Aust,1946,1949,14,14,0,24,2,3,4,0,0,6,7
A Atanasiu,Rom,1970,1974,14,13,1,0,0,0,0,0,0,9,5
J Baleikasavu,Fiji,2004,2006,14,14,0,0,0,0,0,0,0,8,6
F Bargelli,Italy,1979,1981,14,14,0,8,2,0,0,0,0,6,7
PG Batch,Aust,1975,1979,14,14,0,20,5,0,0,0,0,7,7
E Bellinazzo,Italy,1958,1967,14,14,0,3,1,0,0,0,0,6,7
AJ Beltran Rodriguez,Spain,2002,2006,14,7,7,15,3,0,0,0,0,3,9
R Bocchino,Italy,2010,2012,14,3,11,29,0,10,3,0,0,5,9
JM Bonal,Fra,1968,1970,14,14,0,15,5,0,0,0,0,5,9
CI Botezatu,Rom,2009,2012,14,8,6,5,1,0,0,0,0,8,5
MDPC Branco,Port,1965,1970,14,14,0,0,0,0,0,0,0,3,8
OD Bruce,NZ,1976,1978,14,14,0,15,0,0,0,5,0,10,4
G Brun,Fra,1950,1953,14,14,0,0,0,0,0,0,0,7,7
VT Buatava,Fiji,2007,2011,14,5,9,0,0,0,0,0,0,4,10
G Buguianishvili,Georg,1996,2002,14,7,7,5,1,0,0,0,0,6,7
E Burlingham,USA,1980,1987,14,14,0,0,0,0,0,0,0,3,9
G Camberabero,Fra,1961,1968,14,14,0,110,2,19,11,11,0,10,3
A Campaes,Fra,1965,1973,14,14,0,12,4,0,0,0,0,8,5
J Camps Riba,Spain,1993,1999,14,9,5,0,0,0,0,0,0,4,10
G Carelse,SA,1964,1969,14,14,0,0,0,0,0,0,0,9,5
VH Cartwright,Eng,1903,1906,14,14,0,8,0,4,0,0,0,2,10
GJ Chilcott,Eng,1984,1989,14,10,4,0,0,0,0,0,0,8,6
DH Chisholm,Scot,1964,1968,14,14,0,15,1,0,0,4,0,8,4
L Cittadini,Italy,2008,2012,14,6,8,5,1,0,0,0,0,4,10
TJS Clapp,Wales,1882,1888,14,14,0,0,2,0,0,0,0,4,8
AD Clinch,GB/Ire,1892,1897,14,14,0,0,0,0,0,0,0,6,7
A Corral,Urug,2010,2012,14,12,2,10,2,0,0,0,0,6,7
A Costes,Fra,1994,2000,14,7,7,5,1,0,0,0,0,9,5
NV Cottrell,Aust,1949,1952,14,14,0,10,0,2,2,0,0,5,8
RH Crexell,Arg,1990,1995,14,13,1,32,5,2,1,0,0,8,6
GDS Cross,Scot,2009,2012,14,9,5,0,0,0,0,0,0,4,9
S Cunha,Port,2004,2009,14,4,10,5,1,0,0,0,0,7,7
LJ Cunningham,Wales,1960,1964,14,14,0,0,0,0,0,0,0,5,5
D dal Maso,Italy,2000,2005,14,10,4,0,0,0,0,0,0,3,11
WPC Davies,Eng/Lions,1953,1958,14,14,0,3,1,0,0,0,0,7,5
HO de Villiers,SA,1967,1970,14,14,0,26,0,7,4,0,0,8,3
J Diaz Paternain,Spain,1986,1993,14,14,0,30,2,7,2,0,0,3,11
LG Dick,Scot,1972,1977,14,13,1,8,2,0,0,0,0,6,8
RCS Dick,Scot,1934,1938,14,14,0,18,6,0,0,0,0,6,8
GA Dukelow,Can,1980,1990,14,14,0,0,0,0,0,0,0,4,9
W du Plessis,SA,1980,1982,14,14,0,12,3,0,0,0,0,10,4
GS du Toit,SA,1998,2006,14,7,7,108,5,25,11,0,0,9,5
PS du Toit,SA,1958,1961,14,14,0,0,0,0,0,0,0,9,2
JH Duvenhage,Namib,2000,2007,14,11,3,15,3,0,0,0,0,6,8
AT Earl,NZ,1986,1992,14,10,4,12,3,0,0,0,0,10,4
A Ebbet,Spain,2005,2006,14,14,0,0,0,0,0,0,0,8,5
T Elliot,Scot,1955,1958,14,14,0,0,0,0,0,0,0,6,8
J Etcheverry,Urug,2008,2012,14,14,0,58,2,3,13,1,0,3,11
A Fakaongo,Tonga,1993,2002,14,11,3,0,0,0,0,0,0,6,8
NLD Faria,Port,1968,1974,14,14,0,10,1,0,2,0,0,4,7
PL Faria,Port,1966,1973,14,13,1,0,0,0,0,0,0,5,6
S Favaro,Italy,2009,2012,14,5,9,0,0,0,0,0,0,5,9
IM Feau'nati,Samoa,1996,2006,14,10,4,10,2,0,0,0,0,9,4
MC Finn,Ire,1979,1986,14,14,0,16,4,0,0,0,0,7,7
R Foster,Arg,1965,1972,14,14,0,0,0,0,0,0,0,7,6
T Fujimoto-Kamohara,Japan,1967,1973,14,14,0,10,3,0,0,0,0,4,9
N Fujita,Japan,2010,2011,14,8,6,0,0,0,0,0,0,9,4
S Gabernet,Fra,1980,1983,14,14,0,48,2,2,11,1,0,8,6
BC Gadney,Eng,1932,1938,14,14,0,3,1,0,0,0,0,9,4
JR Gagiano,USA,2008,2011,14,4,10,10,2,0,0,0,0,7,7
FR Garcia,Port,1983,1987,14,11,3,0,0,0,0,0,0,7,7
RA Gerrard,Eng,1932,1936,14,14,0,0,0,0,0,0,0,8,5
WR Gibson,Scot,1891,1895,14,14,0,0,0,0,0,0,0,9,4
C Gower,Italy,2009,2010,14,14,0,17,0,1,5,0,0,2,12
L Gradin,Arg,1965,1973,14,13,1,32,5,1,4,0,0,9,4
D Grant,Scot,1965,1968,14,14,0,3,1,0,0,0,0,6,6
A Guilbert,Fra,1975,1979,14,14,0,4,1,0,0,0,0,7,5
C Gurdon,Eng,1880,1886,14,14,0,0,0,0,0,0,0,10,1
A Haget,Fra,1953,1958,14,14,0,3,1,0,0,0,0,10,4
R Handley,Arg,1966,1972,14,14,0,0,0,0,0,0,0,8,5
P Hendriks,SA,1992,1996,14,14,0,10,2,0,0,0,0,7,7
JW Heunis,SA,1981,1989,14,13,1,41,2,6,7,0,0,11,3
R Higgins,Eng/Lions,1954,1959,14,14,0,6,2,0,0,0,0,9,4
AJ Hignell,Eng,1975,1979,14,14,0,48,0,3,14,0,0,4,9
SD Hodgkinson,Eng,1989,1991,14,14,0,203,1,35,43,0,0,12,2
RG Horne,Aust,2010,2012,14,12,2,15,3,0,0,0,0,9,5
CL Horsman,Wales,2005,2007,14,12,2,5,1,0,0,0,0,5,9
TG Howe,Ire,2000,2004,14,13,1,30,6,0,0,0,0,11,3
NM Hughes,Aust,1953,1958,14,14,0,3,1,0,0,0,0,2,12
W Ikeda,Japan,2004,2006,14,10,4,61,1,7,14,0,0,5,8
JI Inchausti Bravo,Spain,1999,2005,14,9,5,5,1,0,0,0,0,3,11
E Iovadze,Georg,1993,2002,14,7,7,15,3,0,0,0,0,8,4
G Isenberg,Germ,1931,1940,14,14,0,14,0,4,2,0,0,5,9
R Janse van Vuuren,Namib,1997,2003,14,9,5,109,3,26,14,0,0,10,4
NC Jeavons,Eng,1981,1983,14,14,0,4,1,0,0,0,0,6,5
AE Jenkins,Wales,1920,1928,14,14,0,47,4,7,3,3,0,7,7
KD Jones,Lions/Wales,1960,1963,14,14,0,0,0,0,0,0,0,4,8
T Kasten,Germ,2006,2010,14,14,0,5,1,0,0,0,0,5,9
T Kavapalu,Tonga,1967,1975,14,13,1,10,3,0,0,0,0,6,8
SC King,Aust,1926,1932,14,13,1,6,2,0,0,0,0,8,6
T Kizu,Japan,2009,2012,14,6,8,25,5,0,0,0,0,10,4
S Krohn,HK,1994,1997,14,14,0,25,5,0,0,0,0,8,6
M Kurisaru,Fiji,1968,1976,14,13,1,13,4,0,0,0,0,9,4
G Lamboley,Fra,2005,2010,14,2,12,5,1,0,0,0,0,9,4
CL Lawes,Eng,2009,2012,14,9,5,0,0,0,0,0,0,6,7
T Lawton,Aust,1920,1932,14,14,0,60,1,15,9,0,0,8,6
AJS Leeds,Aust,1986,1988,14,14,0,43,5,1,7,0,0,6,6
TC Leonardi,Arg,2008,2012,14,6,8,10,2,0,0,0,0,5,8
A Liava'a,Tonga,1979,1987,14,13,1,31,3,5,3,0,0,4,10
RE Lockwood,Eng,1887,1894,14,14,0,28,5,8,0,0,0,8,4
K Loos,Germ,1932,1940,14,14,0,3,1,0,0,0,0,5,9
GDC Ma'afu,Fiji,2010,2011,14,13,1,10,2,0,0,0,0,5,8
SL Ma'afu,Aust,2010,2011,14,12,2,5,1,0,0,0,0,9,5
CD McGuinness,Ire,1997,1999,14,13,1,5,1,0,0,0,0,4,10
J Machacek,Czech,2003,2008,14,14,0,5,1,0,0,0,0,2,12
KD McKenzie,Scot,1994,1998,14,13,1,5,1,0,0,0,0,6,8
AR McKibbin,Ire,1977,1980,14,14,0,0,0,0,0,0,0,3,9
DF Madsen,Scot,1974,1978,14,14,0,4,1,0,0,0,0,5,9
S Mafi Pahulu,Tonga,1969,1975,14,14,0,29,3,1,5,0,0,5,9
I Marica,Rom,1972,1975,14,14,0,4,1,0,0,0,0,10,3
M Melo,Port,1998,2002,14,8,6,0,0,0,0,0,0,4,10
P Mesny,Fra,1979,1982,14,13,1,12,3,0,0,0,0,7,7
RC Moore,Aust,1999,2002,14,7,7,0,0,0,0,0,0,9,4
PJ Mostert,SA,1921,1932,14,14,0,6,1,0,0,0,1,10,3
BL Muller,NZ,1967,1971,14,14,0,0,0,0,0,0,0,9,4
GH Muller,SA,1969,1974,14,14,0,12,4,0,0,0,0,6,5
WJ Nathan,NZ,1962,1967,14,14,0,12,4,0,0,0,0,13,0
JP Naude,SA,1963,1968,14,14,0,47,2,4,11,0,0,7,5
GT Neilson,Scot,1891,1896,14,14,0,6,1,0,1,0,0,8,5
W Neilson,Scot,1891,1897,14,14,0,4,1,0,0,1,0,10,2
V Olonga,Zimb,1993,1998,14,14,0,40,8,0,0,0,0,5,9
S Orlando,Italy,2004,2007,14,2,12,0,0,0,0,0,0,6,8
J Orwin,Eng,1985,1988,14,14,0,0,0,0,0,0,0,5,8
A Osti,Italy,1981,1988,14,14,0,4,1,0,0,0,0,5,8
JE Owen,Eng,1963,1967,14,14,0,3,1,0,0,0,0,4,7
FJP Pala'amo,Samoa,1998,2009,14,13,1,5,1,0,0,0,0,7,7
TLN Palamo,Samoa,1979,1986,14,14,0,4,1,0,0,0,0,4,9
TS Palu,Tonga,2002,2007,14,10,4,39,7,2,0,0,0,6,8
L Pardo,Fra,1980,1985,14,13,1,12,3,0,0,0,0,6,6
V Pascu,Rom,1983,1988,14,12,2,0,0,0,0,0,0,8,6
CS Patterson,Ire/Lions,1978,1980,14,14,0,20,5,0,0,0,0,5,7
RR Pedro,Namib,1998,2004,14,8,6,5,1,0,0,0,0,5,9
AI Perenise,Samoa,2010,2011,14,10,4,5,1,0,0,0,0,7,7
SA Perry,Eng,2006,2007,14,7,7,10,2,0,0,0,0,4,10
M Phillips,Italy,2002,2003,14,11,3,15,3,0,0,0,0,1,13
O Pifeleti,Samoa/Tonga,1983,1991,14,14,0,4,1,0,0,0,0,4,10
MJ Price,Lions/Wales,1959,1962,14,14,0,18,6,0,0,0,0,6,7
CM Pritchard,Wales,1904,1910,14,14,0,3,1,0,0,0,0,9,5
M Purcell,USA,1980,1987,14,14,0,16,4,0,0,0,0,3,9
J Qoro Narisia,Fiji,1968,1973,14,14,0,26,8,0,0,0,0,9,4
CS Ralph,NZ,1998,2003,14,11,3,40,8,0,0,0,0,12,2
L Rapant,Czech,2003,2006,14,12,2,5,1,0,0,0,0,4,10
N Ratudina,Fiji,1972,1979,14,14,0,14,1,2,2,0,0,6,8
SJ Rautenbach,SA,2002,2004,14,6,8,5,1,0,0,0,0,9,5
HE Rees,Lions/Wales,1977,1983,14,14,0,24,6,0,0,0,0,7,6
JI Rees,Wales,1934,1938,14,14,0,6,2,0,0,0,0,8,5
D Revailler,Fra,1981,1982,14,14,0,0,0,0,0,0,0,7,7
H Rew,Eng/GB,1929,1934,14,14,0,0,0,0,0,0,0,6,6
AM Ridnell,USA,1987,1993,14,14,0,4,1,0,0,0,0,4,10
JAT Rodd,Scot,1958,1965,14,14,0,0,0,0,0,0,0,3,9
DCT Rowlands,Wales,1963,1965,14,14,0,3,0,0,0,1,0,6,6
JJ Rupert,Fra,1963,1968,14,14,0,12,4,0,0,0,0,9,3
JJ Ryan,Ire,1897,1904,14,14,0,3,1,0,0,0,0,6,7
Y Saito,Japan,2001,2004,14,13,1,20,4,0,0,0,0,7,6
K Salusalu,Fiji,1982,1990,14,14,0,36,9,0,0,0,0,8,6
L Sasi,Samoa,1982,1988,14,14,0,2,0,1,0,0,0,7,6
I Sava,Rom,1959,1962,14,14,0,0,0,0,0,0,0,12,1
S Saviozzi,Italy,1998,2002,14,7,7,10,2,0,0,0,0,4,10
C Scarlat,Rom,1976,1982,14,13,1,0,0,0,0,0,0,10,4
J Schmidt,Germ,2006,2010,14,13,1,0,0,0,0,0,0,6,8
B Simm,Germ,2006,2010,14,11,3,5,1,0,0,0,0,5,9
K Sio,Samoa,1988,1994,14,13,1,12,3,0,0,0,0,9,4
AM Smallwood,Eng,1920,1925,14,14,0,25,7,0,0,1,0,12,1
JH Solomon,Aust,1949,1955,14,14,0,15,2,0,1,2,0,5,9
JS Spencer,Eng,1969,1971,14,14,0,6,2,0,0,0,0,5,9
RG Stanley,Aust,1921,1924,14,13,1,53,5,8,6,1,0,7,7
P Stastny,Czech,2003,2007,14,11,3,10,2,0,0,0,0,3,11
I Stephens,Lions/Wales,1981,1984,14,14,0,0,0,0,0,0,0,6,8
HWV Stephenson,Ire,1922,1928,14,14,0,12,4,0,0,0,0,5,8
R Stevenson,Ire,1887,1893,14,14,0,0,0,0,0,0,0,3,9
N Tanifuji,Japan,1979,1985,14,14,0,8,2,0,0,0,0,4,10
EW Taylor,Eng,1892,1899,14,14,0,15,2,3,0,0,1,7,7
WG Thomas,Wales,1927,1933,14,14,0,6,2,0,0,0,0,5,8
RH Thompson,Ire/Lions,1951,1956,14,14,0,0,0,0,0,0,0,4,10
A Tiedemann,Can,2009,2012,14,6,8,0,0,0,0,0,0,9,5
JS Tomuli,Samoa,2001,2006,14,14,0,0,0,0,0,0,0,8,6
H Toshima,Japan,1979,1984,14,14,0,32,8,0,0,0,0,5,8
W Travers,GB/Wales,1937,1949,14,14,0,3,1,0,0,0,0,6,8
S Tserkovniy,Ukr,2006,2012,14,14,0,8,1,0,1,0,0,1,13
V Tufa,Rom,1985,1996,14,6,8,0,0,0,0,0,0,5,9
P Tuihalamaka,Tonga,1972,1987,14,14,0,4,1,0,0,0,0,3,11
AF Tuilagi,Samoa,2005,2009,14,14,0,25,5,0,0,0,0,10,4
EMS Tuilagi,Eng,2011,2012,14,14,0,35,7,0,0,0,0,9,4
SK Vahafolau,Tonga,2007,2011,14,9,5,10,2,0,0,0,0,8,6
FJ van Heerden,SA,1994,1999,14,6,8,5,1,0,0,0,0,9,4
JL van Heerden,SA,2003,2007,14,9,5,5,1,0,0,0,0,10,4
D Venditti,Fra,1996,2000,14,11,3,30,6,0,0,0,0,9,5
DA Walters,Zimb,1990,1998,14,13,1,18,2,0,3,0,0,6,8
DF White,Eng,1947,1953,14,14,0,6,2,0,0,0,0,8,5
FL Williams,Wales,1929,1933,14,14,0,6,2,0,0,0,0,8,5
PB Williams,Samoa,2010,2012,14,14,0,53,3,7,8,0,0,7,7
RW Williams,Aust,1999,2000,14,9,5,10,2,0,0,0,0,12,2
RC Witbooi,Namib,2004,2008,14,11,3,5,1,0,0,0,0,5,9
NA Wodehouse,Eng,1910,1913,14,14,0,6,2,0,0,0,0,10,4
M Zaffiri,Italy,2000,2007,14,7,7,0,0,0,0,0,0,6,7
A Zakarlyuk,Russ,1996,2002,14,13,1,15,3,0,0,0,0,8,6
D Zlatoianu,Rom,1958,1966,14,14,0,0,0,0,0,0,0,9,2
MI Acena Colaneri,Spain,2007,2011,13,8,5,0,0,0,0,0,0,5,8
JN Ackermann,SA,1996,2007,13,11,2,0,0,0,0,0,0,7,6
SIA Afeaki,Tonga,2002,2003,13,10,3,35,7,0,0,0,0,4,9
FJ Aguiar Cayetano,Spain,1987,1994,13,12,1,0,0,0,0,0,0,3,10
H Akama,Japan,1973,1978,13,12,1,0,0,0,0,0,0,2,11
S Alesana,Samoa,1979,1985,13,13,0,0,0,0,0,0,0,5,8
JM Alvarez Zerbino,Urug,2003,2009,13,11,2,5,1,0,0,0,0,2,11
FE Anderson,Ire,1953,1955,13,13,0,0,0,0,0,0,0,3,8
E Ando,Japan,2006,2007,13,9,4,55,0,11,10,1,0,5,8
AH Bailey,Ire,1934,1938,13,13,0,22,4,2,2,0,0,6,7
N Barbini,Italy,1953,1960,13,13,0,19,2,2,3,0,0,10,3
JDS Bardy,Port,2008,2012,13,11,2,15,3,0,0,0,0,5,8
I Batibasaga,Fiji,1970,1979,13,13,0,65,1,17,9,0,0,7,6
P Biutanaseva,Fiji,1999,2003,13,8,5,0,0,0,0,0,0,8,5
A Blom,USA,1998,2000,13,13,0,29,5,2,0,0,0,5,8
I Bobo,Fiji/PI,2004,2010,13,10,3,35,7,0,0,0,0,5,8
L Boccaletto,Italy,1969,1975,13,11,2,3,1,0,0,0,0,5,6
AW Boucher,Wales,1892,1897,13,13,0,3,1,0,0,0,0,5,8
HM Bowcott,GB/Wales,1929,1933,13,13,0,6,2,0,0,0,0,5,6
WA Bowen,Wales,1886,1891,13,13,0,0,0,0,0,0,0,3,8
ES Boyce,Aust,1962,1967,13,13,0,12,4,0,0,0,0,5,8
SE Brain,Eng,1984,1986,13,12,1,0,0,0,0,0,0,4,8
T Brennan,Ire,1998,2001,13,5,8,0,0,0,0,0,0,6,7
K Brenner,Germ,2006,2010,13,6,7,0,0,0,0,0,0,4,9
MC Brial,Aust,1993,1997,13,11,2,5,1,0,0,0,0,8,5
GJJ Britz,SA,2004,2007,13,4,9,0,0,0,0,0,0,10,3
CD Brown,Zimb,1987,1998,13,12,1,5,0,1,1,0,0,3,10
PA Burke,Ire,1995,2003,13,7,6,108,0,12,27,1,0,7,6
J Buryanek,Czech,2003,2008,13,12,1,10,2,0,0,0,0,2,11
ED Caddell,Ire,1904,1908,13,13,0,6,2,0,0,0,0,6,7
SJ Cagney,Ire,1925,1929,13,13,0,0,0,0,0,0,0,9,3
T Cama,Fiji,1985,1990,13,13,0,8,2,0,0,0,0,4,9
L Camberabero,Fra,1964,1968,13,13,0,9,2,0,0,1,0,11,1
P Camrda,Czech,2003,2008,13,10,3,5,1,0,0,0,0,1,12
CM Carberry,Aust,1973,1982,13,13,0,0,0,0,0,0,0,8,5
S Cavu,Fiji,1958,1968,13,13,0,6,2,0,0,0,0,8,5
M Ciornei,Rom,1972,1975,13,13,0,0,0,0,0,0,0,7,5
SJS Clarke,Eng,1963,1965,13,13,0,3,1,0,0,0,0,4,6
D Codey,Aust,1983,1987,13,12,1,8,2,0,0,0,0,8,5
RJ Collopy,Ire,1923,1925,13,13,0,0,0,0,0,0,0,5,7
F Comba,Fra,1998,2001,13,13,0,10,2,0,0,0,0,7,6
GM Cooke,Aust,1932,1948,13,13,0,3,1,0,0,0,0,5,8
MF Costa,Port,1973,1984,13,13,0,0,0,0,0,0,0,7,4
TJP Crean,GB/Ire,1894,1896,13,13,0,9,3,0,0,0,0,8,4
MP Crowe,Ire,1929,1934,13,13,0,6,2,0,0,0,0,6,6
DM Curtis,Ire,1991,1992,13,12,1,7,1,0,0,1,0,2,10
RAL Davidson,Aust,1952,1958,13,13,0,0,0,0,0,0,0,3,10
TB Day,Wales,1931,1935,13,13,0,0,0,0,0,0,0,8,3
JH de Beer,SA,1997,1999,13,12,1,181,2,33,27,8,0,9,4
KBH de Klerk,SA,1974,1981,13,11,2,0,0,0,0,0,0,9,4
M de Rougemont,Fra,1995,1997,13,8,5,0,0,0,0,0,0,9,4
RE Dewey,Scot,2006,2007,13,11,2,20,4,0,0,0,0,6,7
F di Carlo,Italy,1975,1980,13,11,2,4,1,0,0,0,0,7,5
P Dizabo,Fra,1948,1960,13,13,0,6,1,0,0,1,0,8,4
IU Domolailai,Fiji,2001,2007,13,13,0,0,0,0,0,0,0,5,8
MW Donaldson,NZ,1977,1981,13,11,2,4,1,0,0,0,0,9,4
WJ Donaldson,Can,1978,1984,13,13,0,7,1,0,1,0,0,5,7
B Duarte,Port,2008,2011,13,0,13,0,0,0,0,0,0,6,7
M Dumitru,Rom,1990,1993,13,12,1,7,1,0,0,1,0,5,8
L Eckert,Germ,2006,2009,13,9,4,5,0,1,1,0,0,6,7
IH Eidman,Wales,1983,1986,13,13,0,0,0,0,0,0,0,7,6
RE Elliott,Aust,1920,1923,13,12,1,0,0,0,0,0,0,7,6
V Esikia,USA,2006,2008,13,8,5,20,4,0,0,0,0,3,10
M Espiga,Urug,2005,2010,13,10,3,15,3,0,0,0,0,4,9
T Ete'aki,Tonga,1984,1991,13,13,0,0,0,0,0,0,0,2,11
S Faka'osi'folau,Tonga,1996,2001,13,10,3,25,5,0,0,0,0,4,9
JC Fernandes,Port,1972,1982,13,13,0,0,0,0,0,0,0,6,6
G Fessia,Arg,2007,2012,13,9,4,10,2,0,0,0,0,9,4
S Finau,Tonga,1998,2005,13,12,1,5,1,0,0,0,0,4,8
JF Finlan,Eng,1967,1973,13,13,0,9,0,0,0,3,0,4,7
EG Forrest,Ire,1888,1897,13,13,0,4,0,0,0,1,0,5,7
SP Fry,SA,1951,1955,13,13,0,0,0,0,0,0,0,10,3
T Fuga,PI/Samoa,1999,2008,13,7,6,5,1,0,0,0,0,7,6
AA Fungavaka,Tonga,1982,1987,13,13,0,4,1,0,0,0,0,3,10
A Galindo,Arg,2004,2012,13,7,6,10,2,0,0,0,0,5,7
